sample_index,sample_id,modality,rank,start_index,end_index,score,source_scale
459,WxajvjGKz7Y$_$3,V,3,19,20,0.133057150288005,3
460,WxajvjGKz7Y$_$6,V,1,5,11,0.3744067126650288,5
460,WxajvjGKz7Y$_$6,V,2,3,4,0.0868189739164566,1
460,WxajvjGKz7Y$_$6,V,3,8,8,0.0622921666498288,peak
461,XIGpuL-Kkyk$_$12,V,1,15,21,0.20872641509433928,5
461,XIGpuL-Kkyk$_$12,V,2,11,12,0.0517470300489167,3
461,XIGpuL-Kkyk$_$12,V,3,18,18,0.0378494060097834,peak
463,XIGpuL-Kkyk$_$4,V,1,10,15,0.3887061539983425,3
463,XIGpuL-Kkyk$_$4,V,2,15,16,0.1289089525059188,1
463,XIGpuL-Kkyk$_$4,V,3,8,8,0.0578928788295308,1
465,XaVYxIW0FDg$_$2,V,1,9,13,0.2847624218280235,1
465,XaVYxIW0FDg$_$2,V,2,30,33,0.1707486096339015,3
465,XaVYxIW0FDg$_$2,V,3,11,11,0.0680942433529836,peak
466,XyP8bVmGX6M$_$4,V,1,5,9,0.3512721770714671,5
466,XyP8bVmGX6M$_$4,V,2,3,5,0.19986068968489518,1
466,XyP8bVmGX6M$_$4,V,3,9,9,0.0680729013503121,1
467,XzVapdEr_GY$_$3,V,1,7,13,0.42558003972747027,5
467,XzVapdEr_GY$_$3,V,2,31,33,0.11932235359668059,3
467,XzVapdEr_GY$_$3,V,3,9,9,0.095299378239553,peak
468,XzVapdEr_GY$_$4,V,1,30,36,0.3876226507432417,3
468,XzVapdEr_GY$_$4,V,2,8,10,0.13894541840229951,3
468,XzVapdEr_GY$_$4,V,3,36,37,0.0990406912927275,1
469,Y7h-S3cJ52o$_$0,V,1,7,9,0.5078268832875553,3
469,Y7h-S3cJ52o$_$0,V,2,6,6,0.0911891816534225,1
469,Y7h-S3cJ52o$_$0,V,3,2,2,0.0736700914142089,1
472,YbuG8xyUO-o$_$3,V,1,3,6,0.6208991853271464,5
472,YbuG8xyUO-o$_$3,V,2,5,5,0.1791708209420565,peak
472,YbuG8xyUO-o$_$3,V,3,3,3,0.1237655107458977,1
473,YbuG8xyUO-o$_$2,V,1,9,12,0.4089998191765971,3
473,YbuG8xyUO-o$_$2,V,2,11,11,0.112433911756997,peak
474,Z7L3V5bwzI0$_$2,V,1,17,23,0.5519346951869666,5
474,Z7L3V5bwzI0$_$2,V,2,23,25,0.19511130371910437,1
474,Z7L3V5bwzI0$_$2,V,3,20,21,0.1651947597090137,1
475,ZaoFHcbRM9g$_$3,V,1,2,9,0.6301843719468407,3
475,ZaoFHcbRM9g$_$3,V,2,6,6,0.0949510787299711,peak
475,ZaoFHcbRM9g$_$3,V,3,10,10,0.041240979983237,1
476,ZaoFHcbRM9g$_$2,V,1,4,6,0.23490338164251187,5
476,ZaoFHcbRM9g$_$2,V,2,7,7,0.0727166364734299,1
476,ZaoFHcbRM9g$_$2,V,3,3,3,0.0616772342995169,1
477,ZaoFHcbRM9g$_$5,V,1,3,6,0.5676636168602571,3
477,ZaoFHcbRM9g$_$5,V,2,5,5,0.1634324112288903,peak
477,ZaoFHcbRM9g$_$5,V,3,1,1,0.0573383634773421,1
478,ZaoFHcbRM9g$_$9,V,1,2,5,0.7881487973510541,5
478,ZaoFHcbRM9g$_$9,V,2,4,4,0.2193863577113407,1
478,ZaoFHcbRM9g$_$9,V,3,6,6,0.1109902293172658,1
479,ZaoFHcbRM9g$_$8,V,1,4,5,0.3518569843744881,5
479,ZaoFHcbRM9g$_$8,V,2,6,6,0.1535772562358079,1
479,ZaoFHcbRM9g$_$8,V,3,2,2,0.1122158219027666,1
480,Zvisaa77Cng$_$1,V,1,12,16,0.33991807467728963,3
480,Zvisaa77Cng$_$1,V,2,5,7,0.1855686737820634,5
480,Zvisaa77Cng$_$1,V,3,14,14,0.0741377060570875,peak
481,Zvisaa77Cng$_$5,V,1,11,14,0.18403950302644137,3
481,Zvisaa77Cng$_$5,V,2,15,16,0.050461930551130796,1
481,Zvisaa77Cng$_$5,V,3,12,12,0.0501061909312944,peak
482,_7HVhnSYX1Y$_$26,V,1,4,4,0.5205322098592057,1
482,_7HVhnSYX1Y$_$26,V,2,10,13,0.1893882107234163,5
482,_7HVhnSYX1Y$_$26,V,3,13,13,0.0445068596737603,1
483,_7HVhnSYX1Y$_$12,V,1,11,15,0.5677481501623398,3
483,_7HVhnSYX1Y$_$12,V,2,13,13,0.1733234480202448,peak
483,_7HVhnSYX1Y$_$12,V,3,15,15,0.1021241985026372,1
484,_7HVhnSYX1Y$_$14,V,1,4,6,0.4494964193210449,3
484,_7HVhnSYX1Y$_$14,V,2,8,8,0.1225955051139826,1
485,_7HVhnSYX1Y$_$19,V,1,8,11,0.2258092573795788,3
485,_7HVhnSYX1Y$_$19,V,2,9,9,0.059856905899537,peak
485,_7HVhnSYX1Y$_$19,V,3,13,13,0.023789930598536,1
486,_7HVhnSYX1Y$_$31,V,1,4,7,0.465653574307543,5
486,_7HVhnSYX1Y$_$31,V,2,5,5,0.1429122400893043,peak
486,_7HVhnSYX1Y$_$31,V,3,11,11,0.0857363752851351,1
487,_7HVhnSYX1Y$_$3,V,1,17,20,0.28628566868440897,5
487,_7HVhnSYX1Y$_$3,V,2,5,6,0.1309920197857454,5
487,_7HVhnSYX1Y$_$3,V,3,19,19,0.0783474852966527,peak
488,_BvNNdEkhZA$_$14,V,1,8,11,0.37185233808643614,5
488,_BvNNdEkhZA$_$14,V,2,14,15,0.100876370412501,1
488,_BvNNdEkhZA$_$14,V,3,11,11,0.1007184953009346,peak
489,_BvNNdEkhZA$_$19,V,1,1,6,0.555334870526618,5
489,_BvNNdEkhZA$_$19,V,2,3,3,0.1566155127299635,peak
489,_BvNNdEkhZA$_$19,V,3,8,10,0.0858411327093831,3
490,_BvNNdEkhZA$_$7,V,1,16,19,0.20891047869183801,5
490,_BvNNdEkhZA$_$7,V,2,5,6,0.0960835136478512,5
490,_BvNNdEkhZA$_$7,V,3,3,4,0.0904893750326569,3
491,_BvNNdEkhZA$_$6,V,1,15,21,0.3894621770171609,3
491,_BvNNdEkhZA$_$6,V,2,15,16,0.1048506568019491,1
491,_BvNNdEkhZA$_$6,V,3,19,19,0.0630998702775358,peak
492,_BvNNdEkhZA$_$9,V,1,9,12,0.1638666433505882,5
492,_BvNNdEkhZA$_$9,V,2,14,16,0.0788047227508897,1
492,_BvNNdEkhZA$_$9,V,3,12,12,0.0441942682062069,1
493,_aZDaIfGfPo$_$1,V,1,20,27,0.33670563979577117,3
493,_aZDaIfGfPo$_$1,V,2,11,14,0.1829954373014818,3
493,_aZDaIfGfPo$_$1,V,3,27,29,0.11361167007067852,1
494,_aZDaIfGfPo$_$0,V,1,11,16,0.347032832849847,5
494,_aZDaIfGfPo$_$0,V,2,4,5,0.1079047778244535,3
494,_aZDaIfGfPo$_$0,V,3,13,13,0.0598546641073458,peak
495,_gr7o5ynhnw$_$13,V,1,11,18,0.3051344659412242,5
495,_gr7o5ynhnw$_$13,V,2,30,33,0.123711087158272,1
495,_gr7o5ynhnw$_$13,V,3,12,13,0.0811209143295884,1
496,_gr7o5ynhnw$_$12,V,1,6,9,0.2307497467071932,3
496,_gr7o5ynhnw$_$12,V,2,8,8,0.0626545086119553,peak
496,_gr7o5ynhnw$_$12,V,3,11,11,0.0374062816616008,1
497,_gr7o5ynhnw$_$15,V,1,1,9,0.7244437434097812,5
497,_gr7o5ynhnw$_$15,V,2,4,4,0.1283313641655626,peak
497,_gr7o5ynhnw$_$15,V,3,19,20,0.0259999263169171,3
498,_gzYkdjNvPc$_$12,V,1,4,6,0.46444954429423224,5
498,_gzYkdjNvPc$_$12,V,2,1,2,0.1552709259309789,1
499,_gzYkdjNvPc$_$17,V,1,5,9,0.3954677505241873,5
499,_gzYkdjNvPc$_$17,V,2,9,9,0.0831677629590034,1
499,_gzYkdjNvPc$_$17,V,3,5,5,0.0777424784909259,1
500,_gzYkdjNvPc$_$1,V,1,13,19,0.3704853496681338,5
500,_gzYkdjNvPc$_$1,V,2,16,16,0.0612402446805564,peak
500,_gzYkdjNvPc$_$1,V,3,20,20,0.0465721097354932,1
501,_gzYkdjNvPc$_$3,V,1,8,11,0.3262482605909032,5
501,_gzYkdjNvPc$_$3,V,2,13,14,0.1357628856762523,3
501,_gzYkdjNvPc$_$3,V,3,9,9,0.0847723818108883,peak
502,_gzYkdjNvPc$_$2,V,1,2,5,0.7548865146433392,5
502,_gzYkdjNvPc$_$2,V,2,4,4,0.2059282488762898,peak
502,_gzYkdjNvPc$_$2,V,3,6,6,0.131115719387842,1
503,_gzYkdjNvPc$_$5,V,1,5,8,0.3286056843882576,5
503,_gzYkdjNvPc$_$5,V,2,5,5,0.086308292066732,peak
503,_gzYkdjNvPc$_$5,V,3,1,2,0.07528691098113041,1
504,_gzYkdjNvPc$_$4,V,1,7,11,0.3768934089655684,5
504,_gzYkdjNvPc$_$4,V,2,2,4,0.1816317387188789,3
504,_gzYkdjNvPc$_$4,V,3,9,9,0.0906354107082134,peak
505,_gzYkdjNvPc$_$6,V,1,5,9,0.4009342410304636,3
505,_gzYkdjNvPc$_$6,V,2,7,7,0.0838955271484146,peak
505,_gzYkdjNvPc$_$6,V,3,5,5,0.0786631169236851,1
506,_gzYkdjNvPc$_$9,V,1,8,11,0.3306929193827015,5
506,_gzYkdjNvPc$_$9,V,2,11,11,0.0844836155777823,peak
506,_gzYkdjNvPc$_$9,V,3,8,8,0.0815124350634798,1
507,a-WihYDk6vc$_$8,V,1,5,10,0.42228372427311767,5
507,a-WihYDk6vc$_$8,V,2,7,7,0.1348747450649832,peak
507,a-WihYDk6vc$_$8,V,3,20,21,0.07676655567887519,3
508,a-WihYDk6vc$_$0,V,1,4,7,0.2049240440020952,5
508,a-WihYDk6vc$_$0,V,2,4,4,0.0551423083638903,peak
508,a-WihYDk6vc$_$0,V,3,7,7,0.0461498166579361,1
509,aFhc2ddipoM$_$14,V,1,4,11,0.36239499542964404,5
509,aFhc2ddipoM$_$14,V,2,20,22,0.1486984673530006,3
509,aFhc2ddipoM$_$14,V,3,7,7,0.0605176096366897,peak
510,aK5tRCXjUvU$_$0,V,1,8,10,0.31394059636646543,3
510,aK5tRCXjUvU$_$0,V,2,1,2,0.1166770670043146,1
510,aK5tRCXjUvU$_$0,V,3,5,5,0.078917862981052,5
511,b-FX9NOVQOM$_$1,V,1,12,15,0.28020005968925304,3
511,b-FX9NOVQOM$_$1,V,2,22,24,0.2405405788300239,3
511,b-FX9NOVQOM$_$1,V,3,15,15,0.0677706507192095,1
512,b-FX9NOVQOM$_$4,V,1,8,11,0.3366305543776685,5
512,b-FX9NOVQOM$_$4,V,2,22,24,0.21011178220319193,1
512,b-FX9NOVQOM$_$4,V,3,9,9,0.0984554982613221,peak
513,b1LEcg6z66g$_$0,V,1,12,17,0.3812571818958827,3
513,b1LEcg6z66g$_$0,V,2,11,12,0.1153334430449445,1
513,b1LEcg6z66g$_$0,V,3,15,15,0.0692522349256139,peak
514,b1LEcg6z66g$_$4,V,1,1,6,0.5458337702371245,5
514,b1LEcg6z66g$_$4,V,2,4,4,0.1473158022943532,peak
514,b1LEcg6z66g$_$4,V,3,17,19,0.08031307020071049,3
515,b1LEcg6z66g$_$8,V,1,5,10,0.3275921929456153,5
515,b1LEcg6z66g$_$8,V,2,1,3,0.1200403919352876,1
515,b1LEcg6z66g$_$8,V,3,3,4,0.10892050183147,3
516,bAkUEnPoucg$_$3,V,1,3,9,0.4195014962559444,1
516,bAkUEnPoucg$_$3,V,2,30,31,0.0721744092274757,3
516,bAkUEnPoucg$_$3,V,3,28,29,0.0717913321545315,5
517,bNQkb4K5DX0$_$3,V,1,8,14,0.45921024957774603,5
517,bNQkb4K5DX0$_$3,V,2,11,12,0.1555171059790308,1
517,bNQkb4K5DX0$_$3,V,3,14,14,0.05871872552193,1
518,bNQkb4K5DX0$_$7,V,1,2,7,0.5237530212841061,5
518,bNQkb4K5DX0$_$7,V,2,4,4,0.1217947117924167,peak
518,bNQkb4K5DX0$_$7,V,3,19,20,0.0898209147284198,3
519,bWunvAd96zI$_$1,V,1,5,9,0.35215765785302267,5
519,bWunvAd96zI$_$1,V,2,15,16,0.1209814026537429,3
519,bWunvAd96zI$_$1,V,3,7,7,0.0765519642950244,1
520,bWunvAd96zI$_$2,V,1,21,29,0.36761854507188474,5
520,bWunvAd96zI$_$2,V,2,29,31,0.1111219431243675,1
520,bWunvAd96zI$_$2,V,3,24,25,0.0824939657474795,1
521,bWunvAd96zI$_$5,V,1,3,5,0.5674746508873858,5
521,bWunvAd96zI$_$5,V,2,6,6,0.1547202204034589,1
521,bWunvAd96zI$_$5,V,3,2,2,0.1389133085800105,1
522,bWunvAd96zI$_$4,V,1,4,8,0.4604822280176889,3
522,bWunvAd96zI$_$4,V,2,6,6,0.1174649530423714,1
522,bWunvAd96zI$_$4,V,3,4,4,0.0938555302125404,1
523,bj9e8w4vNxo$_$12,V,1,1,2,0.5024783481674607,1
523,bj9e8w4vNxo$_$12,V,2,31,41,0.2568491713866154,3
523,bj9e8w4vNxo$_$12,V,3,33,33,0.0214150858581317,1
524,bpvYdXVlgvc$_$1,V,1,2,4,0.657269313220981,1
525,bpvYdXVlgvc$_$3,V,1,5,10,0.37443635415731796,5
525,bpvYdXVlgvc$_$3,V,2,3,6,0.23842764865997323,1
525,bpvYdXVlgvc$_$3,V,3,10,11,0.118028471279143,1
526,bpvYdXVlgvc$_$4,V,1,1,3,0.18555621194022182,1
526,bpvYdXVlgvc$_$4,V,2,9,10,0.175991029453214,5
526,bpvYdXVlgvc$_$4,V,3,3,4,0.1652600738419373,3
527,bpvYdXVlgvc$_$6,V,1,15,19,0.20526206597674868,5
527,bpvYdXVlgvc$_$6,V,2,23,25,0.1196998549651742,5
527,bpvYdXVlgvc$_$6,V,3,9,10,0.08078167164262509,1
528,c1a1y9ytHH0$_$0,V,1,3,7,0.3989699840727712,3
528,c1a1y9ytHH0$_$0,V,2,18,19,0.1365455445265489,1
528,c1a1y9ytHH0$_$0,V,3,5,5,0.092544598816263,peak
529,c1a1y9ytHH0$_$3,V,1,8,13,0.3669485621274513,5
529,c1a1y9ytHH0$_$3,V,2,3,5,0.18696807332476612,3
529,c1a1y9ytHH0$_$3,V,3,11,11,0.1055199600506643,1
530,c1a1y9ytHH0$_$7,V,1,9,14,0.5566964334905279,5
530,c1a1y9ytHH0$_$7,V,2,13,13,0.2339241458018858,1
530,c1a1y9ytHH0$_$7,V,3,6,7,0.0851788756388414,3
531,c5cB7AfVgcE$_$12,V,1,5,10,0.5598060333832571,5
531,c5cB7AfVgcE$_$12,V,2,8,8,0.1546175548685769,peak
531,c5cB7AfVgcE$_$12,V,3,22,23,0.055529715762273904,1
532,c5cB7AfVgcE$_$5,V,1,18,27,0.38322187070937563,5
532,c5cB7AfVgcE$_$5,V,2,34,35,0.06248675357273689,3
532,c5cB7AfVgcE$_$5,V,3,22,22,0.0415130320910056,peak
533,d8BR6hsvzoY$_$1,V,1,17,20,0.1999041463378256,5
533,d8BR6hsvzoY$_$1,V,2,3,5,0.1463747705162625,3
533,d8BR6hsvzoY$_$1,V,3,20,22,0.1452113671900459,3
534,d8BR6hsvzoY$_$0,V,1,3,5,0.5778846845658964,5
535,d8BR6hsvzoY$_$2,V,1,10,14,0.37351050546723025,5
535,d8BR6hsvzoY$_$2,V,2,2,4,0.1933073079647848,3
535,d8BR6hsvzoY$_$2,V,3,11,11,0.0860561513137999,1
536,d8BR6hsvzoY$_$5,V,1,4,6,0.4967613376220381,3
537,d8BR6hsvzoY$_$6,V,1,6,8,0.43644602149958744,3
537,d8BR6hsvzoY$_$6,V,2,4,6,0.3860357026094057,5
537,d8BR6hsvzoY$_$6,V,3,8,9,0.22923472084442342,1
538,d8BR6hsvzoY$_$9,V,1,7,11,0.6532701328901759,5
538,d8BR6hsvzoY$_$9,V,2,4,8,0.3537714330870402,3
538,d8BR6hsvzoY$_$9,V,3,11,12,0.1855683552241972,1
539,d8BR6hsvzoY$_$8,V,1,4,9,0.30804545997143384,3
539,d8BR6hsvzoY$_$8,V,2,24,25,0.0882120444620734,1
539,d8BR6hsvzoY$_$8,V,3,8,8,0.058700696498688,peak
540,dBWvtPeHpWM$_$4,V,1,1,5,0.9999999999999999,5
540,dBWvtPeHpWM$_$4,V,2,3,3,0.238005847759429,peak
541,dEDbm2ubVRQ$_$0,V,1,6,8,0.680388680979581,3
541,dEDbm2ubVRQ$_$0,V,2,1,1,0.0453023439038802,1
541,dEDbm2ubVRQ$_$0,V,3,5,5,0.0409099862123301,5
542,dEDbm2ubVRQ$_$3,V,1,18,26,0.3544776901045496,5
542,dEDbm2ubVRQ$_$3,V,2,16,18,0.1140120559702607,1
542,dEDbm2ubVRQ$_$3,V,3,20,21,0.07804778345851851,1
543,dEDbm2ubVRQ$_$8,V,1,10,13,0.6544113218428822,1
543,dEDbm2ubVRQ$_$8,V,2,12,12,0.1902578519075949,peak
544,dt641WxonBI$_$1,V,1,4,6,0.4355952875654998,3
544,dt641WxonBI$_$1,V,2,3,3,0.1157946610870779,1
545,dt641WxonBI$_$3,V,1,14,18,0.18075595635715846,5
545,dt641WxonBI$_$3,V,2,7,8,0.0543642841238031,3
545,dt641WxonBI$_$3,V,3,16,16,0.0407314629258517,peak
546,eOiC1kb17P4$_$0,V,1,19,27,0.33863682163975667,5
546,eOiC1kb17P4$_$0,V,2,31,34,0.1469594788639228,1
546,eOiC1kb17P4$_$0,V,3,21,21,0.0396973124658561,peak
547,erNDEjQeox8$_$12,V,1,11,19,0.1326542236242546,3
547,erNDEjQeox8$_$12,V,2,24,26,0.043660182264283004,3
547,erNDEjQeox8$_$12,V,3,10,11,0.0268927444794951,1
548,ewBrNsyY82Q$_$4,V,1,9,16,0.3708260282481544,5
548,ewBrNsyY82Q$_$4,V,2,21,22,0.0794578482007133,1
548,ewBrNsyY82Q$_$4,V,3,12,12,0.0566715317621557,peak
549,fWOIAxzBQFY$_$12,V,1,3,8,0.5667370301262755,5
549,fWOIAxzBQFY$_$12,V,2,5,5,0.1648406140240846,peak
549,fWOIAxzBQFY$_$12,V,3,13,15,0.120321123933768,1
550,fWOIAxzBQFY$_$5,V,1,3,4,0.1561365015031807,1
550,fWOIAxzBQFY$_$5,V,2,11,12,0.1446668886861055,5
550,fWOIAxzBQFY$_$5,V,3,13,14,0.1414476234201282,3
551,fWOIAxzBQFY$_$7,V,1,3,7,0.516033993275669,3
551,fWOIAxzBQFY$_$7,V,2,1,3,0.209224890871121,1
551,fWOIAxzBQFY$_$7,V,3,5,5,0.1156893970221351,1
552,f_ZJ7L14oYQ$_$11,V,1,34,40,0.46839366415189043,5
552,f_ZJ7L14oYQ$_$11,V,2,39,39,0.1124984577764718,peak
552,f_ZJ7L14oYQ$_$11,V,3,32,35,0.1059135043800507,1
553,f_ZJ7L14oYQ$_$27,V,1,16,22,0.22439763381907318,3
553,f_ZJ7L14oYQ$_$27,V,2,18,18,0.0359544077333717,peak
553,f_ZJ7L14oYQ$_$27,V,3,3,3,0.0197326023180878,1
554,f_ZJ7L14oYQ$_$21,V,1,16,21,0.4647702332227565,3
554,f_ZJ7L14oYQ$_$21,V,2,18,18,0.0866400606561664,peak
554,f_ZJ7L14oYQ$_$21,V,3,6,6,0.0408025456679428,1
555,f_ZJ7L14oYQ$_$17,V,1,10,14,0.3048428556028722,5
555,f_ZJ7L14oYQ$_$17,V,2,12,12,0.0689553849292423,peak
555,f_ZJ7L14oYQ$_$17,V,3,17,17,0.0547450966082753,5
556,f_ZJ7L14oYQ$_$9,V,1,23,28,0.3053799198817395,3
556,f_ZJ7L14oYQ$_$9,V,2,4,5,0.0752407424783892,1
556,f_ZJ7L14oYQ$_$9,V,3,13,14,0.0720679730007418,5
557,f_ZJ7L14oYQ$_$8,V,1,3,8,0.2248505127490161,5
557,f_ZJ7L14oYQ$_$8,V,2,1,4,0.12342534931994911,1
557,f_ZJ7L14oYQ$_$8,V,3,6,6,0.0427580010533816,peak
558,ffrJ91swyq0$_$1,V,1,2,12,0.6505993747073251,3
558,ffrJ91swyq0$_$1,V,2,9,9,0.0783217849324053,peak
559,g8Cl74tS3oY$_$2,V,1,4,10,0.29891664081554836,3
559,g8Cl74tS3oY$_$2,V,2,26,28,0.1190477648276796,5
559,g8Cl74tS3oY$_$2,V,3,9,10,0.080050800759028,1
560,g8Cl74tS3oY$_$6,V,1,11,17,0.11873234463276801,5
560,g8Cl74tS3oY$_$6,V,2,36,39,0.0662076271186438,3
560,g8Cl74tS3oY$_$6,V,3,22,23,0.0284074858757061,1
561,gR4gM_WXesQ$_$10,V,1,21,23,0.4685318664037685,3
561,gR4gM_WXesQ$_$10,V,2,7,12,0.2202008191306643,5
561,gR4gM_WXesQ$_$10,V,3,24,24,0.0614430312048983,1
562,gR4gM_WXesQ$_$26,V,1,7,11,0.33374980174672464,5
562,gR4gM_WXesQ$_$26,V,2,3,4,0.11287650554227871,3
562,gR4gM_WXesQ$_$26,V,3,11,11,0.0720344229126692,1
563,gR4gM_WXesQ$_$20,V,1,3,7,0.2260010044189158,3
563,gR4gM_WXesQ$_$20,V,2,29,31,0.1223623647631227,3
563,gR4gM_WXesQ$_$20,V,3,22,24,0.1206426902930875,5
564,gR4gM_WXesQ$_$24,V,1,6,8,0.2023214857508804,3
564,gR4gM_WXesQ$_$24,V,2,8,9,0.1209253922510406,1
565,gR4gM_WXesQ$_$18,V,1,19,25,0.2692949151381695,5
565,gR4gM_WXesQ$_$18,V,2,17,18,0.0730456060492447,3
565,gR4gM_WXesQ$_$18,V,3,23,23,0.043423214949009,peak
566,gR4gM_WXesQ$_$3,V,1,5,11,0.39883769871757807,5
566,gR4gM_WXesQ$_$3,V,2,3,4,0.10371439387547479,1
566,gR4gM_WXesQ$_$3,V,3,25,27,0.09847659363778749,1
567,gR4gM_WXesQ$_$4,V,1,2,5,0.3000773611212707,3
567,gR4gM_WXesQ$_$4,V,2,14,15,0.12373622826068179,1
567,gR4gM_WXesQ$_$4,V,3,1,2,0.11536761086864869,1
568,gR4gM_WXesQ$_$8,V,1,17,22,0.617068061164091,5
568,gR4gM_WXesQ$_$8,V,2,20,20,0.1924923121123046,peak
568,gR4gM_WXesQ$_$8,V,3,8,8,0.0317880049995818,1
569,gVqs4TzqySw$_$1,V,1,5,13,0.147191280392861,5
569,gVqs4TzqySw$_$1,V,2,22,23,0.0300994131033656,1
569,gVqs4TzqySw$_$1,V,3,9,9,0.0177865612648221,peak
570,gVqs4TzqySw$_$3,V,1,10,15,0.4815966354483942,1
570,gVqs4TzqySw$_$3,V,2,12,12,0.0898064593239452,peak
570,gVqs4TzqySw$_$3,V,3,21,21,0.0584747257755796,5
571,gVqs4TzqySw$_$2,V,1,24,24,0.5187657719660473,1
571,gVqs4TzqySw$_$2,V,2,5,8,0.1126863959623769,5
571,gVqs4TzqySw$_$2,V,3,18,19,0.0591878871300755,3
572,gVqs4TzqySw$_$4,V,1,4,5,0.34731009241812083,5
572,gVqs4TzqySw$_$4,V,2,2,3,0.27897616784531476,1
573,goMtnNHQ_z4$_$1,V,1,3,6,0.4634412993868528,3
573,goMtnNHQ_z4$_$1,V,2,5,5,0.1301782206471817,peak
574,goMtnNHQ_z4$_$2,V,1,12,16,0.5222115789171801,5
574,goMtnNHQ_z4$_$2,V,2,15,15,0.1124401965814567,1
574,goMtnNHQ_z4$_$2,V,3,17,17,0.090636487228966,1
575,goMtnNHQ_z4$_$13,V,1,17,21,0.5828282828282827,5
575,goMtnNHQ_z4$_$13,V,2,20,20,0.1878162122624313,peak
575,goMtnNHQ_z4$_$13,V,3,1,2,0.0349747474747473,1
576,goMtnNHQ_z4$_$12,V,1,1,5,0.7764941800371529,1
576,goMtnNHQ_z4$_$12,V,2,3,3,0.2060824239492379,peak
577,hqzF4IDaIYE$_$0,V,1,18,24,0.5807183566274955,5
577,hqzF4IDaIYE$_$0,V,2,21,21,0.1103715893695824,peak
577,hqzF4IDaIYE$_$0,V,3,14,14,0.0458812170989854,1
578,hqzF4IDaIYE$_$3,V,1,34,35,0.5228965361360682,1
578,hqzF4IDaIYE$_$3,V,2,24,29,0.0862406057523873,5
578,hqzF4IDaIYE$_$3,V,3,13,15,0.0419336610724981,5
579,hqzF4IDaIYE$_$2,V,1,4,11,0.5956440739637496,5
579,hqzF4IDaIYE$_$2,V,2,5,5,0.1038585559787909,peak
579,hqzF4IDaIYE$_$2,V,3,27,28,0.0918744930892249,3
580,hqzF4IDaIYE$_$4,V,1,2,5,0.5759239382934171,1
580,hqzF4IDaIYE$_$4,V,2,3,3,0.1675018117720194,peak
581,hqzF4IDaIYE$_$6,V,1,6,8,0.5171812170782393,3
582,hvfaYsv7p8E$_$0,V,1,8,12,0.48592116384032336,3
582,hvfaYsv7p8E$_$0,V,2,10,10,0.124366415458772,peak
582,hvfaYsv7p8E$_$0,V,3,2,2,0.03075006640906,1
583,iUXqlrui25c$_$10,V,1,15,22,0.3412600217551648,3
583,iUXqlrui25c$_$10,V,2,19,19,0.0481632576599415,peak
583,iUXqlrui25c$_$10,V,3,7,7,0.0332944101817063,1
584,iUXqlrui25c$_$21,V,1,4,8,0.5993990866741641,3
584,iUXqlrui25c$_$21,V,2,2,3,0.145507847130152,1
584,iUXqlrui25c$_$21,V,3,6,6,0.1389979457552334,peak
585,iUXqlrui25c$_$23,V,1,14,18,0.1577919772807945,3
585,iUXqlrui25c$_$23,V,2,4,5,0.06895633652822139,1
585,iUXqlrui25c$_$23,V,3,1,1,0.0121938232161874,1
586,icbUzboLcDQ$_$0,V,1,7,12,0.6971476092843799,3
586,icbUzboLcDQ$_$0,V,2,9,9,0.2045282482286073,peak
586,icbUzboLcDQ$_$0,V,3,12,12,0.0684081712997008,1
587,ioupaiAuRr0$_$5,V,1,8,15,0.5154977841285142,5
587,ioupaiAuRr0$_$5,V,2,12,12,0.0911436373914366,peak
587,ioupaiAuRr0$_$5,V,3,17,17,0.0338132772044624,1
588,ioupaiAuRr0$_$4,V,1,20,29,0.5229266390239251,5
588,ioupaiAuRr0$_$4,V,2,11,13,0.1427490417722287,3
588,ioupaiAuRr0$_$4,V,3,20,22,0.1251629426132845,3
589,jICmfLeFymA$_$16,V,1,5,9,0.4855727715295069,5
589,jICmfLeFymA$_$16,V,2,2,3,0.1305235926735346,1
589,jICmfLeFymA$_$16,V,3,7,7,0.1089079355202592,peak
590,jPrEKz1rAno$_$11,V,1,9,10,0.1757305651025418,5
590,jPrEKz1rAno$_$11,V,2,5,6,0.1751751558403733,5
590,jPrEKz1rAno$_$11,V,3,11,12,0.15514287871351412,3
591,jPrEKz1rAno$_$7,V,1,19,27,0.4004853519363049,3
591,jPrEKz1rAno$_$7,V,2,22,22,0.050037359131898,peak
591,jPrEKz1rAno$_$7,V,3,17,17,0.0330777156361123,1
592,jPrEKz1rAno$_$6,V,1,16,20,0.21858187786223243,5
592,jPrEKz1rAno$_$6,V,2,3,6,0.16088177723404778,3
592,jPrEKz1rAno$_$6,V,3,19,19,0.0455572277948945,peak
593,k5ZOshC2LP4$_$1,V,1,3,9,0.1333712684933901,3
593,k5ZOshC2LP4$_$1,V,2,1,4,0.057066153082961105,1
593,k5ZOshC2LP4$_$1,V,3,21,22,0.0385888120458723,3
594,kbGhEJ4W44o$_$0,V,1,3,12,0.5446795191088482,3
594,kbGhEJ4W44o$_$0,V,2,5,5,0.0620207947752972,peak
594,kbGhEJ4W44o$_$0,V,3,12,12,0.0469817787875417,1
595,kfsO4c0Ekes$_$7,V,1,17,23,0.2338069863824746,3
595,kfsO4c0Ekes$_$7,V,2,23,24,0.061545293072824095,1
595,kfsO4c0Ekes$_$7,V,3,21,21,0.0354647720544701,1
